Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,G+A,Glsxx,Goals,Shots,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,AvgShotDistance,FKShots,PK,PKsAtt,xG,npxG,npxG/Sh,G-xG,npG-xG,PassesCompleted,PassesAttempted,TotCmp%,TotalPassDist,ProgPassDist,ShortPassCmp,ShortPassAtt,ShortPassCmp%,MedPassCmp,MedPassAtt,MedPassCmp%,LongPassCmp,LongPassAtt,LongPassCmp%,Assists,xAG,xA,A-xAG,KeyPasses,Final1/3Cmp,PenAreaCmp,CrsPenAreaCmp,ProgPasses,LivePass,DeadPass,FKPasses,ThruBalls,Switches,Crs,ThrowIn,CK,InSwingCK,OutSwingCK,StrCK,Cmpxxx,PassesToOff,PassesBlocked,SCA,SCA90,SCAPassLive,SCAPassDead,SCADrib,SCASh,SCAFld,SCADef,GCA,GCA90,GCAPassLive,GCAPassDead,GCADrib,GCASh,GCAFld,GCADef,Tkl,TklWinPoss,Def3rdTkl,Mid3rdTkl,Att3rdTkl,DrbTkl,DrbPastAtt,DrbTkl%,DrbPast,Blocks,ShBlocks,PassBlocks,Int,Tkl+Int,Clr,Err,Touches,DefPenTouch,Def3rdTouch,Mid3rdTouch,Att3rdTouch,AttPenTouch,LiveTouch,AttDrb,SuccDrb,DrbSucc%,TimesTackled,TimesTackled%,Carries,TotalCarryDistance,ProgCarryDistance,ProgCarries,CarriesToFinalThird,CarriesToPenArea,CarryMistakes,Disposesed,ReceivedPass,ProgPassesRec,Yellows,Reds,Yellow2,Fls,Fld,Off,PKwon,PKcon,OG,Recov,AerialWins,AerialLoss,AerialWin%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKsFaced,PKA,PKsv,PKm,Save%,PKGA,FKGA,CKGA,OGA,PSxG,PSxG/SoT,PSxG+/-,PSxG+/- /90,LaunchCmp,LaunchAtt,LaunchPassCmp%,PassAtt,PassThr,PassesLaunch%,AvgLenLaunch,GoalKicksAtt,GoalKicksLaunch%,AvgLen,OppCrs,StpCrs,CrsStp%,#OPA,#OPA/90,AvgDistOPA
Manuel Riemann,de GER,GK,Bochum,de Bundesliga,33,1988,34,34,3060.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03,0.0,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1065.0,1761.0,60.5,41782.0,36334.0,86.0,87.0,98.9,302.0,312.0,96.8,677.0,1348.0,50.2,0.0,0.1,0.8,-0.1,2.0,136.0,7.0,1.0,18.0,1297.0,453.0,191.0,0.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,1065.0,11.0,3.0,21.0,0.62,17.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,3.0,5.0,60.0,2.0,1.0,0.0,1.0,5.0,8.0,23.0,7.0,1879.0,1193.0,1736.0,148.0,1.0,1.0,1879.0,0.0,0.0,0.0,0.0,0.0,1072.0,5772.0,3752.0,1.0,0.0,0.0,1.0,0.0,887.0,0.0,3.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,1.0,105.0,11.0,3.0,78.6,72.0,2.12,200.0,128.0,68.0,10.0,5.0,19.0,5.0,14.7,14.0,8.0,3.0,3.0,27.3,8.0,2.0,9.0,3.0,69.0,0.3,0.0,0.0,554.0,1175.0,47.1,1489.0,83.0,66.8,44.7,261.0,69.0,50.6,536.0,31.0,5.8,121.0,3.56,22.2
Marc-André ter Stegen,de GER,GK,Barcelona,es La Liga,30,1992,38,38,3347.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1193.0,1412.0,84.5,30703.0,21527.0,228.0,232.0,98.3,600.0,613.0,97.9,362.0,564.0,64.2,0.0,0.3,0.0,-0.3,3.0,15.0,0.0,0.0,4.0,1145.0,267.0,69.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1193.0,0.0,0.0,12.0,0.32,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,3.0,1457.0,1076.0,1436.0,22.0,0.0,0.0,1457.0,0.0,0.0,0.0,0.0,0.0,963.0,4887.0,3425.0,0.0,0.0,0.0,1.0,1.0,851.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,69.0,6.0,1.0,85.7,18.0,0.48,98.0,83.0,84.7,28.0,4.0,6.0,26.0,68.4,3.0,3.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,23.7,0.21,8.7,0.23,168.0,335.0,50.1,1215.0,185.0,22.1,28.9,197.0,34.0,35.2,368.0,18.0,4.9,41.0,1.1,16.4
Marcin Bułka,pl POL,GK,Nice,fr Ligue 1,22,1999,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,67.0,80.6,1465.0,1156.0,9.0,9.0,100.0,32.0,33.0,97.0,13.0,25.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,70.0,64.0,70.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,46.0,210.0,72.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,6.0,4.0,66.7,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.52,1.1,0.56,8.0,20.0,40.0,49.0,11.0,20.4,28.1,18.0,55.6,44.2,26.0,2.0,7.7,3.0,1.5,13.8
Marco Bizot,nl NED,GK,Brest,fr Ligue 1,31,1991,37,37,3330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,1096.0,72.9,24651.0,17824.0,87.0,87.0,100.0,405.0,411.0,98.5,305.0,595.0,51.3,0.0,0.0,0.1,0.0,0.0,14.0,1.0,0.0,0.0,717.0,378.0,89.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,799.0,1.0,0.0,5.0,0.14,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.0,4.0,1200.0,1060.0,1199.0,1.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,749.0,4022.0,2027.0,0.0,0.0,0.0,0.0,0.0,472.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,29.0,5.0,1.0,83.3,54.0,1.46,176.0,122.0,73.3,11.0,10.0,16.0,8.0,21.6,9.0,7.0,2.0,0.0,22.2,7.0,1.0,11.0,2.0,54.9,0.26,2.9,0.08,198.0,477.0,41.5,806.0,163.0,38.2,35.5,289.0,58.5,43.9,520.0,30.0,5.8,25.0,0.68,11.6
Marco Carnesecchi,it ITA,GK,Cremonese,it Serie A,22,2000,27,27,2430.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,954.0,59.2,18072.0,14248.0,99.0,100.0,99.0,231.0,237.0,97.5,229.0,605.0,37.9,1.0,0.2,0.1,0.8,2.0,33.0,1.0,0.0,0.0,648.0,300.0,97.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0,6.0,0.0,9.0,0.33,6.0,3.0,0.0,0.0,0.0,0.0,2.0,0.07,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,0.0,0.0,0.0,0.0,1.0,11.0,2.0,1036.0,906.0,1036.0,0.0,0.0,0.0,1036.0,0.0,0.0,0.0,0.0,0.0,568.0,2965.0,1600.0,0.0,0.0,0.0,0.0,0.0,407.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,29.0,5.0,2.0,71.4,47.0,1.74,153.0,107.0,70.6,4.0,9.0,14.0,4.0,14.8,2.0,2.0,0.0,0.0,0.0,2.0,3.0,7.0,1.0,44.2,0.28,-1.8,-0.07,157.0,523.0,30.0,745.0,135.0,52.2,41.4,203.0,66.0,53.1,402.0,29.0,7.2,29.0,1.07,14.1
Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38,38,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,1177.0,77.8,23603.0,17093.0,190.0,190.0,100.0,486.0,492.0,98.8,236.0,488.0,48.4,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,783.0,391.0,89.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,916.0,3.0,0.0,8.0,0.21,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,3.0,66.7,1.0,0.0,0.0,0.0,1.0,3.0,15.0,1.0,1267.0,1140.0,1267.0,0.0,0.0,0.0,1267.0,0.0,0.0,0.0,0.0,0.0,625.0,2964.0,2110.0,0.0,0.0,0.0,0.0,0.0,544.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,39.0,9.0,0.0,100.0,48.0,1.26,137.0,91.0,69.3,11.0,13.0,14.0,10.0,26.3,7.0,6.0,0.0,1.0,0.0,6.0,2.0,3.0,2.0,48.7,0.31,2.7,0.07,144.0,380.0,37.9,872.0,142.0,31.9,32.0,302.0,33.8,34.1,547.0,13.0,2.4,21.0,0.55,12.2
Marco Sportiello,it ITA,GK,Atalanta,it Serie A,30,1992,15,14,1339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,462.0,78.4,9718.0,6618.0,59.0,59.0,100.0,209.0,212.0,98.6,94.0,191.0,49.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,325.0,137.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.0,0.0,4.0,0.27,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,33.3,2.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,486.0,429.0,481.0,5.0,0.0,0.0,486.0,0.0,0.0,0.0,0.0,0.0,277.0,1367.0,863.0,0.0,0.0,0.0,0.0,1.0,202.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,4.0,0.0,100.0,21.0,1.41,64.0,43.0,68.8,6.0,3.0,5.0,2.0,14.3,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,19.6,0.29,-1.4,-0.1,52.0,148.0,35.1,346.0,85.0,20.5,28.8,116.0,66.4,49.7,200.0,18.0,9.0,18.0,1.21,15.0
Marek Rodák,sk SVK,GK,Fulham,eng Premier League,25,1996,2,2,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,61.0,47.5,1170.0,1037.0,3.0,3.0,100.0,8.0,9.0,88.9,17.0,48.0,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,65.0,58.0,65.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,36.0,206.0,94.0,0.0,0.0,0.0,1.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,100.0,2.0,1.0,4.0,2.0,50.0,0.0,2.0,0.0,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.51,0.0,0.01,16.0,47.0,34.0,46.0,3.0,73.9,46.0,15.0,86.7,60.0,26.0,1.0,3.8,2.0,1.0,14.0
Mark Flekken,nl NED,GK,Freiburg,de Bundesliga,29,1993,34,34,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,1468.0,70.5,34098.0,25402.0,93.0,97.0,95.9,498.0,506.0,98.4,443.0,856.0,51.8,0.0,0.3,0.3,-0.3,4.0,58.0,3.0,0.0,0.0,1138.0,324.0,93.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1035.0,6.0,2.0,10.0,0.29,6.0,4.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,9.0,5.0,1550.0,1234.0,1536.0,17.0,0.0,0.0,1550.0,3.0,3.0,100.0,0.0,0.0,942.0,5638.0,3160.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,69.0,7.0,0.0,100.0,44.0,1.29,150.0,106.0,74.0,17.0,8.0,9.0,13.0,38.2,6.0,5.0,0.0,1.0,0.0,5.0,0.0,4.0,0.0,46.4,0.28,2.4,0.07,271.0,665.0,40.8,1231.0,121.0,40.2,37.6,231.0,73.6,58.0,434.0,32.0,7.4,43.0,1.26,15.0
Mark Travers,ie IRL,GK,Bournemouth,eng Premier League,23,1999,12,11,1035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.0,368.0,76.4,7963.0,5655.0,97.0,97.0,100.0,101.0,102.0,99.0,82.0,168.0,48.8,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,214.0,154.0,35.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,281.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,6.0,0.0,402.0,373.0,401.0,1.0,0.0,0.0,402.0,0.0,0.0,0.0,0.0,0.0,182.0,884.0,457.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,100.0,32.0,2.78,66.0,36.0,54.5,2.0,0.0,9.0,2.0,18.2,2.0,2.0,0.0,0.0,0.0,2.0,0.0,8.0,2.0,24.0,0.34,-6.0,-0.52,71.0,154.0,46.1,250.0,54.0,35.6,31.9,118.0,55.1,43.8,229.0,5.0,2.2,5.0,0.43,10.5
Marko Dmitrović,rs SRB,GK,Sevilla,es La Liga,30,1992,15,13,1269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,508.0,53.3,9990.0,8313.0,33.0,33.0,100.0,111.0,112.0,99.1,127.0,356.0,35.7,0.0,0.0,0.1,0.0,0.0,22.0,1.0,0.0,0.0,330.0,173.0,42.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,271.0,5.0,2.0,4.0,0.28,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,540.0,455.0,539.0,1.0,0.0,0.0,540.0,0.0,0.0,0.0,0.0,0.0,268.0,1454.0,792.0,0.0,1.0,0.0,1.0,0.0,209.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,4.0,0.0,100.0,13.0,0.92,55.0,43.0,76.4,6.0,4.0,3.0,5.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.2,0.23,0.2,0.02,103.0,326.0,31.6,372.0,44.0,58.1,44.0,131.0,84.0,62.4,216.0,12.0,5.6,10.0,0.71,12.2
Martin Dúbravka,sk SVK,GK,Newcastle Utd,eng Premier League,33,1989,2,1,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,54.0,90.7,1046.0,696.0,21.0,21.0,100.0,19.0,19.0,100.0,8.0,13.0,61.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,59.0,55.0,59.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,38.0,190.0,103.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.57,9.0,9.0,88.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.9,0.21,1.9,1.07,6.0,10.0,60.0,39.0,14.0,10.3,20.7,15.0,40.0,35.3,30.0,1.0,3.3,0.0,0.0,12.4
Martin Turk,si SVN,GK,Sampdoria,it Serie A,18,2003,4,4,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,142.0,62.7,3103.0,2663.0,10.0,10.0,100.0,33.0,35.0,94.3,44.0,95.0,46.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,53.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,156.0,142.0,156.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,0.0,0.0,82.0,433.0,271.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,100.0,9.0,2.25,30.0,21.0,73.3,1.0,1.0,2.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,8.0,0.26,-1.0,-0.25,35.0,78.0,44.9,99.0,15.0,41.4,35.1,43.0,86.0,56.3,60.0,0.0,0.0,2.0,0.5,12.3
Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27,1995,34,34,3060.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,1390.0,78.5,28445.0,18655.0,168.0,170.0,98.8,636.0,646.0,98.5,287.0,569.0,50.4,0.0,0.0,0.1,0.0,0.0,22.0,1.0,0.0,1.0,1135.0,253.0,68.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1091.0,2.0,1.0,4.0,0.12,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,2.0,3.0,8.0,2.0,1457.0,1025.0,1439.0,20.0,0.0,0.0,1457.0,0.0,0.0,0.0,0.0,0.0,940.0,4444.0,2678.0,0.0,1.0,1.0,1.0,0.0,911.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,33.0,6.0,1.0,85.7,54.0,1.59,129.0,77.0,61.2,10.0,12.0,12.0,6.0,17.6,5.0,4.0,1.0,0.0,20.0,4.0,4.0,4.0,3.0,42.3,0.3,-8.7,-0.26,154.0,404.0,38.1,1203.0,117.0,28.8,31.3,185.0,31.4,33.9,468.0,19.0,4.1,22.0,0.65,13.4
Mateusz Lis,pl POL,GK,Troyes,fr Ligue 1,25,1997,9,8,751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,314.0,67.8,5648.0,4318.0,50.0,51.0,98.0,92.0,96.0,95.8,66.0,161.0,41.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,202.0,111.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,342.0,271.0,339.0,3.0,0.0,0.0,342.0,0.0,0.0,0.0,0.0,0.0,212.0,1132.0,727.0,0.0,0.0,0.0,1.0,0.0,132.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,100.0,16.0,1.92,51.0,34.0,72.5,1.0,3.0,4.0,1.0,12.5,3.0,2.0,1.0,0.0,33.3,2.0,0.0,2.0,0.0,16.4,0.28,0.4,0.05,39.0,127.0,30.7,235.0,41.0,38.7,35.2,78.0,46.2,37.4,154.0,12.0,7.8,13.0,1.56,14.4
Matis Carvalho,pt POR,GK,Montpellier,fr Ligue 1,23,1999,2,1,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,53.0,39.6,924.0,794.0,1.0,1.0,100.0,5.0,5.0,100.0,15.0,46.0,32.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,23.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,56.0,44.0,56.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,32.0,211.0,112.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,50.0,3.0,1.99,8.0,5.0,62.5,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.24,-1.1,-0.7,14.0,43.0,32.6,38.0,4.0,78.9,49.4,14.0,92.9,61.4,38.0,2.0,5.3,0.0,0.0,8.3
Mattia Perin,it ITA,GK,Juventus,it Serie A,29,1992,11,10,948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,351.0,75.5,6305.0,4120.0,64.0,65.0,98.5,148.0,148.0,100.0,53.0,137.0,38.7,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,267.0,83.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,329.0,359.0,3.0,0.0,0.0,362.0,0.0,0.0,0.0,0.0,0.0,230.0,1152.0,801.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,18.0,2.0,0.0,100.0,7.0,0.66,40.0,32.0,85.0,5.0,3.0,2.0,6.0,60.0,2.0,1.0,1.0,0.0,50.0,1.0,0.0,1.0,0.0,11.2,0.23,4.2,0.39,32.0,107.0,29.9,287.0,54.0,28.6,30.8,63.0,39.7,35.9,154.0,4.0,2.6,11.0,1.04,15.7
Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,30,1992,38,38,3420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,636.0,973.0,65.4,18508.0,14417.0,123.0,125.0,98.4,269.0,275.0,97.8,239.0,566.0,42.2,0.0,0.3,0.0,-0.3,1.0,17.0,0.0,0.0,0.0,679.0,292.0,95.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,636.0,2.0,0.0,4.0,0.11,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,4.0,0.0,0.0,4.0,4.0,100.0,0.0,0.0,0.0,0.0,4.0,8.0,23.0,0.0,1082.0,936.0,1076.0,8.0,0.0,0.0,1082.0,0.0,0.0,0.0,0.0,0.0,685.0,3758.0,2281.0,0.0,0.0,0.0,1.0,0.0,432.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,29.0,9.0,0.0,100.0,59.0,1.55,174.0,115.0,71.8,9.0,13.0,16.0,6.0,15.8,11.0,10.0,0.0,1.0,0.0,10.0,1.0,6.0,0.0,56.5,0.27,-2.5,-0.06,159.0,455.0,34.9,775.0,130.0,44.8,36.9,196.0,55.1,43.9,504.0,31.0,6.2,32.0,0.84,12.8
